country,isocode,year,POP,XRAT,Currency_Unit,ppp,tcgdp,cgdp,cgdp2,cda2,cc,cg,ci,p,p2,pc,pg,pi,openc,y,y2,rgdpl,rgdpl2,rgdpch,kc,kg,ki,openk,rgdpeqa,rgdpwok,rgdpl2wok,rgdptt,grgdpch,grgdpl2,grtgdp,grda
Somalia,SOM,1997,6751.083,7608.333333,Somali Shilling,4239.716006,2659.517756,393.9394252,411.7951158,417.0528687,65.33511234,13.66047082,22.28120541,55.72463535,56.56112831,63.84975855,23.69405625,51.73195491,2.032619107,1.297366441,1.356170847,463.8728681,460.2173348,463.7955603,65.96073939,13.75252259,21.8215741,2.160185049,593.5752721,1451.753294,1440.552884,465.0422133,-5.370778547,-5.225411844,-2.676374381,-5.180296415
Somalia,SOM,1998,6991.663,7318,Somali Shilling,5154.724399,2734.282943,391.0776225,408.4057389,413.827437,65.79267927,13.54175737,21.99309077,70.43897784,71.34974602,80.66321896,31.65993859,63.97613233,1.982869174,1.234187932,1.288873117,458.9831986,455.5115137,458.9218296,65.89696252,13.69071726,21.93109448,2.141325218,587.9926467,1440.19224,1429.489959,459.8530635,-1.050835988,-1.022521482,2.504616576,-1.038777224
Somalia,SOM,1999,7241.658,8736.611111,Somali Shilling,5779.619758,2878.689072,397.517954,417.3983605,422.8147918,64.1549704,14.28258362,22.86011071,66.15402339,67.35571126,77.51782985,27.74086514,58.52173813,1.999892145,1.192610142,1.252254176,459.3747591,453.8957384,459.3020268,64.46622159,14.34984772,22.7612815,2.213394334,589.2535409,1445.109903,1428.100004,460.60981,0.08284575,-0.35471667,3.208215726,-0.289901282
Somalia,SOM,2000,7500.558,9571.5,Somali Shilling,6516.038377,3014.282738,401.8744656,421.8466561,427.2854987,65.15142696,13.79229309,22.3455737,68.07750485,68.87717619,78.37298058,29.08703548,62.36932059,2.017780804,1.145581788,1.202514436,454.3998561,450.0702241,454.295562,65.5442203,14.0096641,21.98211703,2.189749141,583.686261,1431.937749,1418.619501,455.4983366,-1.090015827,-0.842817865,2.70219827,-0.887336291
Somalia,SOM,2001,7765.774,16810.91667,Somali Shilling,6888.329952,3179.012787,409.3620014,428.4099223,433.9492443,64.9322756,13.30587307,23.05484706,40.97533816,41.46304172,47.33133292,18.1472346,36.38471254,2.017778812,1.140342942,1.193403954,452.4722767,449.2452125,452.4844597,65.06812379,13.55173362,22.92608971,2.161666448,582.0576706,1427.433493,1417.214778,453.59657,-0.398661695,-0.183307303,3.346161301,-0.177139927
Somalia,SOM,2002,8016.757,20025.33333,Somali Shilling,7303.762481,3342.705772,416.9648365,436.2481276,441.9068345,66.41255694,13.30932434,21.57524909,36.47261376,36.79906634,41.19111436,16.148881,34.6074404,2.017778166,1.133172604,1.185578215,453.184048,450.5814116,453.14986,66.71981686,13.43468753,21.35862075,2.108631176,583.5956725,1432.24093,1424.123005,454.1551798,0.147054845,0.297432035,3.538957012,0.262681538
Somalia,SOM,2003,8271.771,17706.08333,Somali Shilling,7607.411221,3530.186448,426.7751668,446.2068677,451.8998868,67.96264717,13.06064686,20.25257586,42.96495774,43.23513356,48.511173,20.29861379,39.11152089,1.865109597,1.117340344,1.168214493,453.7248496,452.1373116,453.6490417,67.69254443,13.10985549,20.61845215,2.032475079,584.4790225,1433.338111,1428.561687,454.3852142,0.110158209,0.345309396,3.537305702,0.250397968
Somalia,SOM,2004,8536.641,14886.16667,Somali Shilling,7922.677769,3728.706488,436.7884849,456.4052486,462.2441803,68.46153837,12.74782204,20.06997013,53.22174571,53.40465747,59.68986051,25.8558293,48.70460846,1.861682645,1.084939602,1.133665712,452.2747733,451.4987172,452.2557543,68.39015365,12.84673722,20.12294117,1.966863557,582.2570465,1430.808998,1428.413947,452.6544703,-0.30712894,-0.141239039,3.056333768,-0.20392685
Somalia,SOM,2005,8790.161,15251.25,Somali Shilling,8892.730426,3971.202016,451.7780751,473.0586774,479.2689294,69.17334257,12.60311917,19.5363251,58.30820704,58.49374674,63.29985298,27.51326825,60.69781403,2.008235691,1.063447938,1.113540702,451.7780751,451.7780751,451.7780751,69.17334256,12.60311917,19.5363251,1.911811481,581.0393457,1431.331325,1431.331325,451.7780751,-0.105621464,0.061873464,3.033497334,0.013124418
Somalia,SOM,2006,9008.585,14091.58333,Somali Shilling,8012.050421,4203.541944,466.615117,489.0171815,495.4241291,67.95315312,12.93023913,20.42677595,56.85699209,57.12542173,62.83698567,26.16463699,56.58504485,2.007681941,1.046438894,1.09667814,452.154209,451.3158972,452.154209,68.16054768,12.84087016,20.18691821,1.795126954,580.995574,1434.76676,1432.106646,451.6073134,0.083256334,-0.102301967,2.380025126,-0.222837997
Somalia,SOM,2007,9238.111,14406,Somali Shilling,8027.104417,4456.164532,482.3675027,505.1595838,511.7155426,68.22951257,13.03158765,20.03669932,55.72056377,56.02899308,61.78763832,25.7852591,54.72175033,1.959200671,1.041923669,1.091155031,452.0954334,451.564839,452.07338,68.58526883,12.7616074,19.94117356,1.89226919,581.0835814,1436.734068,1435.117874,452.044304,-0.017876409,0.055159098,2.604422988,0.153067967
Somalia,SOM,2008,9454.759,14406,Somali Shilling,7899.237602,4741.672664,501.5117428,525.1009291,531.9562921,68.42214468,12.94510017,19.93828759,54.83296961,55.15892431,60.3323969,25.31341783,55.31764745,1.991704898,1.073531278,1.124026066,453.1163203,452.6568276,453.0890198,68.6639758,12.73967839,19.88374841,1.902953667,583.1894805,1441.882825,1440.507442,453.0254597,0.224662602,0.241823198,2.592649088,0.240978216
Somalia,SOM,2009,9613.212,19557.01111,Somali Shilling,7992.542623,4922.436809,512.0491266,535.9604189,542.9385618,68.14567459,13.20695801,19.94935588,40.86791472,41.19676746,45.1870907,18.52210694,41.05438095,1.986196402,1.133922183,1.186873245,457.3556314,456.747553,457.3353704,68.52001674,12.78595898,20.01105735,1.956412864,589.1353298,1456.645493,1454.773253,457.4051773,0.937200056,0.903714505,2.594767262,0.933677201
Somalia,SOM,2010,9767.889,31900,Somali Shilling,6697.289837,5102.217842,522.3460097,547.3152294,554.434852,68.18697875,13.19137291,19.92247504,20.99463899,21.13037555,23.22483663,9.545117918,21.0174758,1.97903399,1.121670772,1.175288955,461.7703184,461.2289234,461.7454491,68.58974729,12.76241694,19.94533192,1.917213444,594.8000791,1473.628639,1471.980183,461.738725,0.964298628,0.9811482,2.605939275,0.96144677
South Africa,ZAF,1950,13595.84,0.714185956,Rand,0.396650284,6600.71593,485.495264,489.7288705,470.4921389,71.55142673,4.455440946,20.06509526,55.53879635,55.25073573,54.4419066,64.145638,57.50119671,60.39360384,25.07844851,25.29713712,3279.665246,3243.462804,3276.45645,72.24769786,4.430120467,20.15024209,50.7730618,4011.949884,11197.65509,11084.89563,3302.193668,,,,
South Africa,ZAF,1951,13926.314,0.714286028,Rand,0.412968354,7054.445142,506.5550828,512.0443825,530.3690547,74.03280611,4.183528206,25.36239299,57.8155442,57.42390749,55.86550773,69.33311423,61.64041942,73.82098293,22.97896832,23.22798061,3329.825738,3260.553851,3326.802711,72.94008676,4.259841202,24.45254771,57.21003923,4080.170555,11427.67173,11200.10481,3271.8786,1.536607075,0.52693827,2.970445946,5.610712569
South Africa,ZAF,1952,14264.935,0.714185957,Rand,0.445177543,6913.302577,484.6361078,490.854069,491.5643631,74.64511759,4.26746452,21.23212365,62.33356149,61.90850751,59.76442166,78.78697806,68.06133543,64.16995166,21.12133758,21.39232782,3226.56143,3188.110259,3221.431035,71.61876547,4.341578882,20.24853306,52.18349637,3957.322193,11128.00153,11012.89937,3099.860848,-3.167355741,-2.221818625,0.155676637,-7.533860481
South Africa,ZAF,1953,14623.631,0.714185957,Rand,0.452654624,7676.057192,524.9077464,532.9204285,533.5502502,73.54883567,4.446703403,22.122644,63.38049915,62.760871,61.05536232,79.20078989,67.93253013,59.57277016,22.08284001,22.41993311,3425.157861,3378.921759,3419.764474,71.15542336,4.469644162,21.77599793,52.29883609,4207.762363,11871.203,11729.4236,3332.30478,6.156687418,5.985097282,8.650123828,7.310252216
South Africa,ZAF,1954,14991.553,0.714085986,Rand,0.451903212,8272.205683,551.7911108,558.5456601,548.85775,70.56644632,4.218398064,23.48066713,63.28414514,62.78991415,62.2816643,76.99870863,63.81275442,58.30125235,23.69748527,23.98756938,3569.253997,3506.750513,3563.359717,68.1517107,4.09832787,22.40223792,53.91115561,4391.554213,12434.41791,12236.87892,3436.131757,4.198980483,3.783122628,6.394245273,0.789461588
South Africa,ZAF,1955,15368.551,0.714185958,Rand,0.453755481,8732.15539,568.1833889,573.5865079,560.0457027,70.11139661,4.397398219,23.13047929,63.53464049,63.12806282,62.69109773,74.78904243,63.93214697,59.79492708,22.75488135,22.97126805,3609.665818,3553.260434,3603.615841,67.72545226,4.211067938,21.99738368,56.45054815,4448.379036,12644.11584,12467.4323,3470.14426,1.129723839,1.326296848,3.874385846,0.555447628
South Africa,ZAF,1956,15755.233,0.714185958,Rand,0.447863866,9467.353214,600.9021392,606.2914974,577.3968285,68.37777087,4.397976206,22.45844819,62.70969913,62.37515037,62.06001637,75.24234629,62.18579114,59.39693228,23.30953937,23.51859746,3704.154253,3656.884014,3697.738413,66.56143244,4.238399186,20.7251,55.62088265,4570.27519,13051.3981,12907.19995,3555.188755,2.611892499,2.916295671,5.505731659,0.259718283
South Africa,ZAF,1957,16151.549,0.714185958,Rand,0.441013429,10238.496,633.9018008,639.6278202,611.2440509,68.2418126,4.384981007,22.93566186,61.75050412,61.39782051,61.22151263,73.53312646,61.03270176,61.53456172,23.78630887,24.00117002,3793.960505,3743.153085,3787.919822,66.27724283,4.214068222,20.9716443,57.35730288,4687.599417,13434.38862,13275.61711,3626.582893,2.438826085,2.359086877,4.93388497,2.282608883
South Africa,ZAF,1958,16558.044,0.714185958,Rand,0.435028071,10501.24994,634.2083608,640.1756937,632.9236884,70.36853805,4.718539062,23.78010804,60.91243695,60.53331741,60.46876506,71.04419175,60.20586836,57.99709284,23.77214021,23.99581477,3747.940529,3695.351303,3742.568905,67.41597314,4.327161701,21.75208021,55.76687146,4637.28457,13350.76825,13182.33014,3543.119155,-1.197251241,-1.277045869,1.207569522,0.94449793
South Africa,ZAF,1959,16974.984,0.714185958,Rand,0.433783865,11162.94386,657.6114508,664.471943,614.9998732,67.51431232,4.621268269,20.4190983,60.7382237,60.35346849,60.62117477,71.66802648,58.56230617,54.46554508,23.21909037,23.46132214,3806.136942,3772.188433,3797.665097,65.0182879,4.147477846,18.3861758,55.03370566,4711.460097,13617.28145,13525.92982,3594.14072,1.472149033,2.079291606,4.649700276,-4.437348204
South Africa,ZAF,1960,17416.653,0.714286029,Rand,0.440005005,11964.99517,686.9859077,692.1136403,656.7713039,67.92693061,4.57954704,22.38708689,61.60067353,61.40894738,61.35663806,73.76429279,59.79209304,55.61615086,23.71912333,23.89616527,3937.991627,3889.003135,3932.533197,64.99105499,4.124007691,20.15408048,57.53284877,4884.913162,14190.39376,14033.31722,3699.498202,3.551342647,3.096735606,5.779190689,5.094127384
South Africa,ZAF,1961,17869.991,0.714286029,Rand,0.441602597,12705.92656,711.0203113,716.7511852,658.5925075,66.41049514,4.701841997,20.77345546,61.82433631,61.56093201,61.37617375,73.04700813,60.62601054,51.38148868,24.15333326,24.34801084,4084.736579,4045.557698,4078.5838,62.61884482,4.122588148,18.87633471,54.29736541,5073.063685,14759.90891,14640.39139,3798.486396,3.713906431,4.025570492,6.733251702,-0.240637062
South Africa,ZAF,1962,18356.657,0.714286029,Rand,0.447713228,13308.52096,724.9969839,730.5342638,665.6798945,66.66078163,5.268141478,19.193414,62.67982436,62.44382992,61.80461441,74.07130734,62.48138845,51.00361757,23.25889336,23.43653686,4180.048939,4169.048498,4173.340347,62.11761956,4.516406663,17.15780221,54.65894599,5197.684996,15146.55796,15130.98129,3838.124509,2.323270821,3.052503756,5.859004878,0.96751921
South Africa,ZAF,1963,18856.708,0.714286029,Rand,0.454260679,14375.96032,762.3791133,767.0914945,724.4446259,66.39655528,5.075118314,22.96877204,63.59646699,63.54299546,62.2716287,79.01462866,63.93733684,53.39614903,23.51779604,23.66316312,4386.150586,4343.508133,4382.998364,61.22226734,4.375717057,20.34549183,56.70257129,5465.422142,15953.68295,15809.94239,3986.364731,5.023745948,4.184639121,7.022717589,6.742838568
South Africa,ZAF,1964,19370.514,0.714286029,Rand,0.458238449,15533.3346,801.9061653,806.9451682,790.9497553,67.30408076,5.251380733,25.46232044,64.1533546,64.16225038,63.10110317,80.64201492,63.50202964,55.12806829,23.32056182,23.46710313,4507.515848,4447.139354,4506.272773,62.71993981,4.46878391,22.60930657,60.13346536,5625.016504,16450.1662,16234.29943,4127.39452,2.812558864,2.385887579,5.175689667,6.984662359
South Africa,ZAF,1965,19898.242,0.714286029,Rand,0.467999511,16336.35661,820.9949708,825.8665026,835.2140875,68.01817828,5.624789698,27.48888383,65.51990262,65.48366359,64.15465864,79.91179049,65.96767784,55.5758517,22.26479738,22.39690984,4593.005602,4522.580472,4595.363445,62.39278496,4.639930518,24.52588648,60.81198289,5740.995165,16824.39779,16557.92709,4159.588248,1.977036828,1.696396534,4.467001173,3.701332445
South Africa,ZAF,1966,20440.487,0.714286029,Rand,0.473975426,17665.97826,864.2640589,870.2399529,850.7203787,67.60843945,5.685128353,24.46342162,66.35653036,66.31748828,65.00545518,82.17191674,66.37658593,51.03162243,21.62232409,21.77183015,4683.285589,4636.034873,4683.785392,62.36902942,4.650419854,21.7784038,55.82005368,5855.04098,17198.36677,17023.03189,4251.930281,1.924155677,2.508620942,5.302073105,-0.567376156
South Africa,ZAF,1967,20997.321,0.714286029,Rand,0.476785588,19404.74881,924.1535534,929.3668952,925.9712092,66.11980013,5.498422069,28.01640154,66.74995292,66.75985012,65.6442798,82.78240627,66.20785873,51.90282672,22.15171237,22.27667478,4820.736287,4738.748768,4824.745894,61.59692863,4.572183772,25.16971956,57.77496409,6033.765972,17768.01645,17451.31618,4418.862201,3.009542296,2.215554857,5.000082265,5.103128728
South Africa,ZAF,1968,21569.468,0.714286029,Rand,0.475420332,21522.04489,997.8013778,1002.86319,971.5507688,66.26624131,5.573435364,25.038021,66.55881717,66.53908104,65.25950562,80.88315119,66.76939415,49.36465255,22.12974977,22.24201322,4944.001102,4883.570548,4945.13191,62.73888622,4.639381312,22.82475681,55.8816357,6185.842333,18265.03114,18037.65193,4599.611556,2.495178376,3.056118539,5.864250541,1.804845045
South Africa,ZAF,1969,22157.355,0.714286029,Rand,0.475402651,23825.32404,1075.278346,1080.639889,1074.569202,67.02887333,5.652347419,26.75701144,66.55634181,66.61193557,65.4266893,82.68600971,65.97073949,48.116728,22.22874484,22.3395816,5037.148338,4961.421841,5039.457473,64.06702533,4.706467477,24.51751958,56.52481799,6304.520579,18668.44422,18379.36472,4725.016952,1.907442796,1.594146981,4.363147973,5.09801357
South Africa,ZAF,1970,22739.921,0.714286,Rand,0.469783684,26539.6383,1167.094569,1169.739654,1211.703341,69.09009391,5.29973218,29.19761206,65.7696894,66.31376872,64.39487176,93.65089061,64.04743887,48.36424177,23.23073952,23.2833893,5206.377452,5105.967883,5212.313212,64.44593823,4.789438675,27.15964236,57.63832831,6520.75901,19366.02317,18970.90376,4849.653824,3.430046592,2.913399571,5.619221071,6.376123292
South Africa,ZAF,1971,23338.08,0.715217,Rand,0.481756187,29650.08725,1270.459577,1272.782108,1325.011357,68.31644921,5.417231642,30.36986909,67.35804472,68.02020796,65.60807763,98.47201449,65.85087471,47.47232127,23.60238417,23.64553176,5315.681592,5204.666818,5322.098993,64.61502127,4.934041823,28.7107778,58.50755693,6657.298459,19751.15433,19315.34489,5022.99872,2.1062775,1.933011279,4.614293598,3.94216193
South Africa,ZAF,1972,23935.81,0.768705,Rand,0.500007147,32431.19041,1354.923456,1354.580213,1321.107527,67.5636798,5.094807708,24.87043801,65.04538757,65.59684736,62.77295827,94.99587867,65.03011071,47.38580407,23.14806536,23.14220125,5312.489806,5243.040831,5318.680644,65.40105182,4.791919006,23.75104603,54.48622055,6651.450112,19715.76425,19435.37578,5114.293862,-0.064229322,0.737300076,3.317362634,-3.733215544
South Africa,ZAF,1973,24549.294,0.693959,Rand,0.512000587,37624.50749,1532.610571,1528.148815,1487.797216,65.81727855,4.789894716,26.75227247,73.77965948,74.62490642,71.90355426,110.6866288,71.72530615,49.31018195,23.65646479,23.58759578,5409.501606,5310.398691,5416.851659,67.15650475,4.790434792,26.36152593,53.27542665,6772.176726,20056.60342,19662.44735,5458.266452,1.845777578,1.284709816,3.880675815,6.046709426
South Africa,ZAF,1974,25178.954,0.679477,Rand,0.530360197,43793.58782,1739.293373,1738.47271,1748.622452,65.85292605,4.940420145,29.79048475,78.05417946,78.89566365,74.58580146,119.1599745,78.91997582,59.08369037,24.97068148,24.95889939,5414.578173,5284.401057,5426.871615,69.01773093,5.027360823,30.39303802,55.36097561,6782.609,20070.64401,19543.73347,5623.058524,0.184977478,-0.489560861,2.062762766,5.859706957
South Africa,ZAF,1975,25815.144,0.739508,Rand,0.555995559,48649.11591,1884.518479,1887.367895,1933.733454,67.6881274,5.397898484,29.37059949,75.18452259,76.14597839,70.25767766,119.5544873,78.47451738,58.4353571,25.01218271,25.05000145,5521.220134,5419.523413,5532.881592,69.01094095,5.390645586,29.18563536,51.73113304,6913.123423,20439.25323,20020.49196,5585.108059,1.953427031,2.557004171,5.148284988,1.681080405
South Africa,ZAF,1976,26467.896,0.869565,Rand,0.598836193,51097.62573,1930.5511,1936.06041,1959.495095,69.45729544,5.642180773,26.11095528,68.86617936,69.89735844,63.35843964,112.270038,74.19535641,57.16179767,23.21559192,23.28184342,5480.813193,5432.375857,5488.033792,69.17927485,5.58767525,25.02241521,49.12589532,6855.378033,20250.36631,20044.99339,5404.45549,-0.810568577,0.237150823,2.771709634,-3.50240501
South Africa,ZAF,1977,27129.932,0.869565,Rand,0.623452339,57181.58103,2107.693489,2113.860088,2013.558685,66.28863988,5.657781965,23.30863766,71.69703695,72.56254893,65.86850749,113.1521685,77.99114305,53.30436209,23.00291623,23.07021717,5521.769451,5497.453909,5526.922862,66.78156836,5.61813156,23.05776822,45.43173083,6902.243247,20370.53982,20261.92631,5531.743586,0.708615713,1.19796667,3.729210447,-3.21363235
South Africa,ZAF,1978,27809.087,0.869565,Rand,0.638509825,62732.78485,2255.837628,2261.108764,2113.780415,65.38688512,5.577065807,22.52029222,73.42864821,74.2982931,67.83206481,115.0669463,79.0647221,57.08329769,22.01178586,22.06322003,5452.411492,5435.96666,5456.739243,66.98264724,5.5879403,22.1458441,45.7182309,6812.376644,20088.88958,20012.41568,5522.175129,-1.269849796,-1.118467748,1.356875243,-1.881990541
South Africa,ZAF,1979,28505.816,0.842023,Rand,0.662231997,73585.86895,2581.43352,2586.020682,2352.938435,62.42111528,5.383254572,23.18246764,78.6477325,79.50567903,72.74145324,121.9867954,84.09862495,58.93589084,22.79251323,22.83301511,5596.618727,5567.590455,5604.055099,65.41936498,5.565965067,23.36256066,43.71331088,6992.781887,20607.68891,20473.59815,5798.465561,2.69970487,2.421350291,4.987415295,2.008177726
South Africa,ZAF,1980,29251.588,0.778834,Rand,0.698876634,92037.20978,3146.400455,3151.841803,2907.799812,59.89368288,5.278669915,27.08480966,89.73370883,90.61482461,82.9384446,136.2596018,95.3960291,61.17595703,25.83248445,25.87715885,6017.052524,5928.768263,6034.488594,64.4292011,5.50493424,28.23390054,42.91212458,7524.314957,22165.22233,21776.902,6392.572337,7.680750592,6.487147562,9.273074932,10.80263024
South Africa,ZAF,1981,30168.679,0.877579,Rand,0.741855764,97889.06434,3244.724913,3248.114854,3312.612022,65.49405277,5.576649555,30.91497768,84.53435694,85.5007057,78.50418067,129.9162421,89.19093632,58.74725226,23.98921026,24.0142731,6036.80956,5917.837907,6056.213456,66.39165212,5.420881042,30.30093841,43.04064463,7543.765402,22136.21857,21630.43861,6047.347727,0.360011662,-0.184361327,2.945042242,3.89936682
South Africa,ZAF,1982,31140.029,1.08582,Rand,0.805529166,99763.02487,3203.690815,3211.075631,3224.545249,69.41082747,6.201281494,24.80736473,74.18625243,75.09205601,69.5832352,116.1000745,76.60619491,54.71738588,22.99412263,23.0471263,5760.938563,5738.282113,5769.414839,69.15590664,5.851249486,23.70734696,39.16481105,7177.505391,20926.35757,20813.43545,5663.301292,-4.735609463,-3.034145186,0.087893504,-6.305574676
South Africa,ZAF,1983,32143.96,1.1141,Rand,0.876648479,110835.3613,3448.092932,3453.108285,3329.883719,66.85537938,5.80661438,23.76949476,78.68669591,79.6534296,73.75907358,124.3563402,81.22729705,44.40652404,22.98715453,23.02059002,5907.603726,5878.594826,5916.42923,67.19955018,5.627910888,23.33267239,33.86651615,7349.931085,21240.84024,21105.00923,5889.155888,2.548168153,2.445204161,5.747960117,-0.220236627
South Africa,ZAF,1984,33181.594,1.47528,Rand,0.951615112,117128.4743,3529.923073,3539.182075,3476.507697,68.66156922,6.011439724,23.55611923,64.50403396,65.48143688,60.27697194,107.8729006,65.67113483,48.74430496,21.34197571,21.3979558,5798.324402,5785.35405,5806.481666,69.55299494,5.932722005,23.1619999,36.85568269,7202.560341,20717.69102,20642.30709,5822.820968,-1.858343266,-1.586106531,1.590776526,0.976574533
South Africa,ZAF,1985,34254.092,2.22867,Rand,1.082044062,121176.3892,3537.574115,3552.234372,3251.74081,66.30122449,6.227873957,19.01161845,48.55111173,49.20662766,45.07475885,79.45589842,50.1682873,52.5342813,20.11214267,20.19549051,5520.064755,5567.825445,5523.099676,68.93616746,6.244250228,18.9494306,36.92494777,6840.624624,19542.7227,19700.97864,5681.29372,-4.880442353,-3.759987767,-0.649310786,-8.115639357
South Africa,ZAF,1986,35101.383,2.28503,Rand,1.26837625,121387.9635,3458.210278,3476.369321,3185.130131,68.05884808,6.457590796,17.10587847,55.50807868,56.30226312,51.0546909,90.23919456,59.58170058,50.78536696,18.76720419,18.86575067,5264.777043,5341.425658,5263.764105,70.84606262,6.535395153,17.03072181,36.5833213,6514.967375,18471.78246,18744.31505,5433.70079,-4.695471487,-4.066215605,-1.693248541,-3.748241725
South Africa,ZAF,1987,35947.696,2.03603,Rand,1.38914277,129629.9693,3606.071703,3627.758876,3285.174962,67.94871257,6.505064777,16.102819,68.22801089,69.07177424,64.43778004,112.2993502,65.67961097,49.08578559,18.59355631,18.70537929,5276.550985,5367.600561,5272.983016,71.67419613,6.60550065,15.84874045,37.12499802,6520.746973,18388.89538,18718.86271,5495.460769,0.175139139,0.490035893,2.912904067,0.208929779
South Africa,ZAF,1988,36794.884,2.27347,Rand,1.558903413,139229.7074,3783.942013,3798.489256,3564.639696,68.66045875,6.253543836,18.92961408,68.56934171,69.52766079,64.29752299,112.8651394,69.03178951,49.9374173,18.28146245,18.35174494,5428.769091,5486.472143,5432.433176,71.33914471,6.37641306,18.2921056,40.17210595,6711.029383,18816.60524,19003.78286,5558.130391,3.023908089,2.214613042,4.623529419,4.190626271
South Africa,ZAF,1989,37639.331,2.62268,Rand,1.7646488,147433.1593,3916.997337,3941.511014,3743.48941,69.10271326,6.254054955,19.61922948,67.28418258,68.3398742,62.54605383,114.7812147,68.45221978,46.51191438,17.77318675,17.88441638,5495.881621,5554.688102,5500.445185,70.88999019,6.404542239,18.44082284,39.31195159,6787.266976,18862.69323,19048.70863,5544.402036,1.25196218,1.243348308,3.566895292,0.959646855
South Africa,ZAF,1990,38476.273,2.58732,Rand,1.975582129,152870.3847,3973.107911,3994.220035,3788.521642,71.2483913,6.297555408,17.30415191,76.35631191,77.48556071,71.85751121,131.5862316,74.32112961,41.26347646,17.23393301,17.32550992,5407.729644,5495.197774,5400.581082,72.44651234,6.511421062,15.87931906,37.972872,6655.792314,18273.02488,18593.16324,5412.684779,-1.815564012,-1.070993133,1.128776063,-1.960373824
South Africa,ZAF,1991,39299.521,2.76132,Rand,2.186900222,156882.329,3991.965423,4005.950545,3843.126042,72.07557035,6.635049211,17.22481446,79.19763815,80.29098971,75.04458908,131.3459099,76.1636276,37.95753834,16.99238069,17.0519104,5273.060779,5363.575573,5266.988073,72.64097128,6.683388154,16.17953479,38.14515538,6482.288067,17524.51425,17845.8837,5253.21425,-2.473678429,-2.395222261,-0.306845924,-1.716199851
South Africa,ZAF,1992,40091.067,2.85201,Rand,2.423478213,157660.588,3932.561535,3945.68845,3792.703972,73.74494951,6.369423272,16.0083703,84.97439395,85.99229825,81.5120664,143.6727601,77.25310927,37.64797023,16.033664,16.08718447,5107.940665,5198.428744,5098.472218,73.48069047,6.551321482,15.14395767,40.695846,6265.296923,16632.17508,16958.25206,5060.898376,-3.199472865,-3.079043585,-1.126923218,-3.403360598
South Africa,ZAF,1993,40940.611,3.26774,Rand,2.62966268,163812.6454,4001.226199,4020.587436,3838.091576,73.24363666,6.405775612,15.811553,80.47343669,81.37655875,77.67468951,136.0340939,70.55630167,39.86006519,15.72340329,15.7994861,5123.735171,5214.571448,5113.632629,73.0412592,6.456652261,14.7152995,43.26336959,6274.227374,16383.80484,16707.2074,5060.845603,0.297352034,0.31053046,2.436146355,-0.68554711
South Africa,ZAF,1994,41661.556,3.5508,Rand,2.814126076,173751.6326,4170.550726,4188.784727,4097.740662,72.84752295,6.333657652,18.64529961,79.25329716,80.2995641,76.46503344,136.7055239,70.46814561,41.37545275,15.60861923,15.67686144,5228.220834,5287.111712,5227.518935,72.63468826,6.362522875,17.74699234,45.15621244,6402.306338,16423.10214,16610.32255,5171.699732,2.227111607,1.391106908,3.176556851,4.042636803
South Africa,ZAF,1995,42227.921,3.62709,Rand,2.981229026,184254.8812,4363.342472,4373.874025,4344.725852,73.01508676,5.597317574,20.72118021,82.19341196,83.39186216,80.14383396,147.0324872,71.85579711,44.76721536,15.78769478,15.82580064,5385.302289,5394.681654,5388.686106,72.61475616,5.672863395,19.42718983,49.15630207,6585.054488,16679.76568,16698.32389,5297.577268,3.083052843,2.034569115,3.421670661,3.0238232
South Africa,ZAF,1996,42793.959,4.29935,Rand,3.188977324,194908.2533,4554.574007,4583.103671,4514.669122,72.8191949,5.734562972,19.95304987,74.17347561,75.26002797,72.08508905,137.8999005,63.36335234,47.64736356,15.76320311,15.86194316,5476.701574,5501.954797,5477.980973,73.20219381,5.884604907,18.87874108,51.47527617,6677.572699,16686.79977,16759.82785,5447.264488,1.657080495,1.988498111,3.355588039,2.255783118
South Africa,ZAF,1997,43353.632,4.60796,Rand,3.407657039,202385.6838,4668.252104,4690.431096,4637.28255,73.72969163,5.772429552,19.36475172,73.95153254,74.79104854,72.36164693,129.7256953,63.3092806,47.75926143,15.37402258,15.44706498,5568.28165,5587.666789,5569.224012,73.48249986,5.736909148,18.72241889,52.64293342,6769.607442,16738.95108,16794.38299,5516.306864,1.665632636,1.557846173,2.886051971,1.530989217
South Africa,ZAF,1998,43961.924,5.52828,Rand,3.629775983,205936.4003,4684.426467,4704.996408,4652.420576,73.84917753,5.724596782,19.30877888,65.65832381,66.3734188,63.93501093,115.4771783,57.42101463,49.82254252,14.78341455,14.84833049,5577.095457,5592.812004,5578.587252,72.91479465,5.705296845,18.98064727,53.20814984,6760.376805,16552.23206,16594.43834,5504.830428,0.168124686,0.092081637,1.496467146,-0.256877307
South Africa,ZAF,1999,44526.272,6.10948,Rand,3.848172377,213272.4108,4789.810627,4814.108137,4692.00265,73.07974533,5.809869565,18.57397579,62.98690522,63.54344372,61.38621479,109.8021076,54.52122357,47.66378826,14.37011001,14.44300598,5679.829818,5706.660509,5681.122982,71.56362528,5.68853323,18.0225673,49.8641109,6863.228487,16613.76347,16688.4449,5552.467497,1.838023231,2.035621877,3.345473537,-0.379738557
